transaction_id,account_id,customer_id,timestamp,channel,mcc,business_type,country,txn_country,device_id,amount,hour,dayofweek,is_weekend,is_fraud,fraud_type
T407896,A200424,C100222,2025-08-14 20:13:35,EFT,5812-Restaurants,Wholesale,MX,MX,D300509,2943.63,20,3,0,0,
T403162,A200400,C100332,2025-08-14 20:13:40,ACH,5942-Books,Contractor,US,US,D300115,1.0,20,3,0,0,
T408512,A200462,C100017,2025-08-14 21:02:54,Wire,4814-Telecom,Wholesale,CN,CN,D300165,413.94,21,3,0,0,
T406769,A200182,C100194,2025-08-14 22:06:55,Card,5732-Electronics,Retail,NG,NG,D300010,73.73,22,3,0,0,
T411722,A200566,C100061,2025-08-14 22:55:38,Card,4111-Transport,Contractor,GB,GB,D300081,1.0,22,3,0,0,
T410033,A200199,C100339,2025-08-14 23:01:02,EFT,5732-Electronics,Retail,CA,MX,D300060,61.01,23,3,0,0,
T401286,A200264,C100482,2025-08-14 23:41:05,Card,5411-Grocery,Non-profit,PK,PK,D300005,110.54,23,3,0,0,
T409722,A200313,C100112,2025-08-15 00:00:09,EFT,5812-Restaurants,E-commerce,CA,CA,D300101,186.46,0,4,0,0,
T403621,A200649,C100052,2025-08-15 00:56:15,ACH,4111-Transport,Non-profit,CA,CA,D300198,1.0,0,4,0,0,
T400407,A200160,C100265,2025-08-15 01:00:43,Card,5995-Pets,E-commerce,CN,CN,D300778,1.0,1,4,0,0,
T408650,A200292,C100005,2025-08-15 01:03:38,EFT,4899-Utilities,Restaurant,IN,IN,D300143,85.32,1,4,0,0,
T400725,A200266,C100363,2025-08-15 01:37:13,Card,5942-Books,Retail,PK,PK,D300664,58.54,1,4,0,0,
T401103,A200228,C100161,2025-08-15 01:43:12,Wire,5411-Grocery,E-commerce,DE,DE,D300614,184.15,1,4,0,0,
T406834,A200388,C100234,2025-08-15 02:12:55,EFT,5942-Books,Contractor,GB,GB,D300429,1112.25,2,4,0,0,
T400097,A200101,C100178,2025-08-15 02:16:09,Card,5995-Pets,SaaS,US,US,D300009,134.36,2,4,0,0,
T406546,A200383,C100381,2025-08-15 05:28:48,Card,7399-BusinessServices,Retail,IN,IN,D300236,76.59,5,4,0,0,
T411328,A200103,C100014,2025-08-15 06:14:28,Wire,5999-MiscRetail,Retail,PH,PH,D300235,511.17,6,4,0,0,
T408837,A200115,C100384,2025-08-15 06:36:36,Interac,5411-Grocery,Restaurant,MX,MX,D300529,75.6,6,4,0,0,
T403445,A200241,C100133,2025-08-15 06:39:43,EFT,5411-Grocery,Services,PH,PH,D300547,1.0,6,4,0,0,
T404645,A200227,C100497,2025-08-15 07:14:35,ACH,5732-Electronics,Restaurant,ES,ES,D300106,58.01,7,4,0,0,
T407118,A200464,C100264,2025-08-15 08:02:26,EFT,5732-Electronics,Wholesale,NG,NG,D300795,3245.44,8,4,0,0,
T408354,A200014,C100348,2025-08-15 08:07:06,Card,5732-Electronics,E-commerce,CN,CN,D300072,225.54,8,4,0,0,
T409764,A200584,C100100,2025-08-15 08:15:55,EFT,5999-MiscRetail,E-commerce,PH,PH,D300475,12.84,8,4,0,0,
T411758,A200413,C100214,2025-08-15 09:13:32,Card,4111-Transport,Restaurant,CA,CA,D300102,43.4,9,4,0,0,
T402312,A200046,C100476,2025-08-15 09:32:43,ACH,4111-Transport,Retail,PH,PH,D300021,108.91,9,4,0,0,
T410034,A200173,C100158,2025-08-15 09:32:49,EFT,5942-Books,Retail,FR,US,D300325,9878.67,9,4,0,1,structuring
T403649,A200263,C100072,2025-08-15 10:28:09,Interac,7399-BusinessServices,Services,US,US,D300502,235.55,10,4,0,0,
T411415,A200544,C100328,2025-08-15 10:28:47,EFT,5732-Electronics,Wholesale,ES,ES,D300053,879.98,10,4,0,0,
T404419,A200316,C100261,2025-08-15 10:59:53,Interac,4111-Transport,Restaurant,PK,PK,D300681,22.64,10,4,0,0,
T406421,A200219,C100394,2025-08-15 11:28:05,ACH,7399-BusinessServices,Retail,ES,ES,D300203,28.53,11,4,0,0,
T408239,A200620,C100229,2025-08-15 11:48:45,Interac,5732-Electronics,Services,CN,CN,D300782,717.4,11,4,0,0,
T408110,A200353,C100267,2025-08-15 12:33:58,ACH,4111-Transport,E-commerce,US,US,D300449,58.7,12,4,0,0,
T406933,A200170,C100462,2025-08-15 12:34:23,EFT,4111-Transport,E-commerce,DE,DE,D300371,91.44,12,4,0,0,
T403753,A200550,C100023,2025-08-15 14:16:25,Card,5411-Grocery,E-commerce,FR,FR,D300515,142.35,14,4,0,0,
T402087,A200670,C100207,2025-08-15 15:10:27,ACH,5411-Grocery,Non-profit,NG,NG,D300362,36.95,15,4,0,0,
T409205,A200508,C100103,2025-08-15 15:39:56,Card,5995-Pets,E-commerce,IN,IN,D300111,250.16,15,4,0,0,
T406298,A200526,C100278,2025-08-15 15:46:37,Card,5814-FastFood,Wholesale,IN,IN,D300022,2180.17,15,4,0,0,
T402592,A200350,C100440,2025-08-15 16:59:58,Interac,5995-Pets,Restaurant,GB,GB,D300265,60.31,16,4,0,0,
T402194,A200659,C100010,2025-08-15 18:14:29,EFT,4111-Transport,Services,FR,FR,D300733,109.21,18,4,0,0,
T400820,A200153,C100252,2025-08-15 18:36:26,Card,5942-Books,Services,FR,FR,D300767,1.0,18,4,0,0,
T400103,A200012,C100246,2025-08-15 19:02:10,EFT,5732-Electronics,Non-profit,DE,DE,D300647,85.33,19,4,0,0,
T406868,A200613,C100200,2025-08-15 19:46:14,EFT,4111-Transport,Contractor,PH,PH,D300462,1331.81,19,4,0,0,
T410668,A200090,C100070,2025-08-15 22:21:56,Card,4111-Transport,SaaS,GB,GB,D300038,390.25,22,4,0,0,
T411813,A200273,C100306,2025-08-16 01:04:09,Card,4111-Transport,Contractor,GB,GB,D300522,1.0,1,5,1,0,
T410061,A200475,C100360,2025-08-16 01:19:29,Card,7399-BusinessServices,Non-profit,US,US,D300683,117.93,1,5,1,0,
T404727,A200200,C100098,2025-08-16 02:00:45,Card,5814-FastFood,SaaS,GB,GB,D300598,135.45,2,5,1,0,
T400178,A200675,C100440,2025-08-16 02:21:54,ACH,5942-Books,Restaurant,GB,GB,D300084,27.81,2,5,1,0,
T404964,A200242,C100373,2025-08-16 02:36:45,Wire,4111-Transport,Non-profit,DE,DE,D300226,979.06,2,5,1,0,
T407718,A200154,C100314,2025-08-16 02:50:16,Card,5812-Restaurants,Contractor,PK,PK,D300236,1275.74,2,5,1,0,
T406871,A200182,C100194,2025-08-16 02:55:48,Card,5999-MiscRetail,Retail,NG,NG,D300708,131.88,2,5,1,0,
T406767,A200325,C100458,2025-08-16 03:59:58,ACH,5995-Pets,Contractor,CA,CA,D300555,1635.81,3,5,1,0,
T409601,A200131,C100468,2025-08-16 04:34:24,ACH,5732-Electronics,Non-profit,NG,NG,D300020,206.08,4,5,1,0,
T411228,A200228,C100161,2025-08-16 04:38:36,EFT,5999-MiscRetail,E-commerce,DE,DE,D300315,44.59,4,5,1,0,
T408702,A200399,C100466,2025-08-16 04:39:04,Card,7399-BusinessServices,Services,DE,DE,D300088,140.52,4,5,1,0,
T410936,A200198,C100312,2025-08-16 06:10:07,ACH,5812-Restaurants,Restaurant,NG,NG,D300297,32.45,6,5,1,0,
T411544,A200386,C100349,2025-08-16 06:55:09,Wire,4111-Transport,Wholesale,CA,CA,D300195,2318.18,6,5,1,0,
T409099,A200529,C100107,2025-08-16 08:46:24,ACH,4814-Telecom,Contractor,PK,PK,D300305,1834.95,8,5,1,0,
T410672,A200075,C100406,2025-08-16 08:52:16,ACH,5999-MiscRetail,E-commerce,CN,CN,D300392,35.04,8,5,1,0,
T403049,A200443,C100272,2025-08-16 09:22:02,Interac,5942-Books,Non-profit,CA,CA,D300588,117.63,9,5,1,0,
T401744,A200026,C100335,2025-08-16 10:27:56,EFT,5942-Books,E-commerce,GB,GB,D300159,235.79,10,5,1,0,
T410080,A200360,C100199,2025-08-16 11:08:22,Interac,5942-Books,Restaurant,FR,FR,D300059,55.38,11,5,1,0,
T404738,A200195,C100081,2025-08-16 11:13:41,Card,5995-Pets,Restaurant,ES,ES,D300730,92.57,11,5,1,0,
T411663,A200452,C100278,2025-08-16 11:54:35,EFT,5942-Books,Wholesale,IN,IN,D300428,1.0,11,5,1,0,
T410037,A200137,C100445,2025-08-16 12:08:34,Interac,5942-Books,Restaurant,CA,CA,D300513,83.63,12,5,1,0,
T408642,A200237,C100270,2025-08-16 12:36:53,EFT,5812-Restaurants,Services,PH,PH,D300313,409.13,12,5,1,0,
T406069,A200470,C100247,2025-08-16 13:30:23,Card,5411-Grocery,Non-profit,PK,PK,D300422,170.03,13,5,1,0,
T404133,A200237,C100270,2025-08-16 14:10:04,EFT,7399-BusinessServices,Services,PH,PH,D300650,800.91,14,5,1,0,
T401199,A200498,C100404,2025-08-16 14:34:40,RTP,5411-Grocery,Retail,ES,ES,D300168,552.62,14,5,1,0,
T404012,A200330,C100378,2025-08-16 15:06:07,EFT,5732-Electronics,Contractor,MX,MX,D300060,468.72,15,5,1,0,
T400471,A200363,C100328,2025-08-16 15:36:24,ACH,5942-Books,Wholesale,ES,ES,D300053,3506.09,15,5,1,0,
T411644,A200691,C100239,2025-08-16 17:01:32,Interac,7399-BusinessServices,Restaurant,GB,GB,D300501,71.14,17,5,1,0,
T409571,A200103,C100014,2025-08-16 17:02:50,EFT,4814-Telecom,Retail,PH,PH,D300690,7.07,17,5,1,0,
T400275,A200674,C100322,2025-08-16 17:07:30,ACH,4111-Transport,Services,FR,FR,D300210,441.65,17,5,1,0,
T408308,A200697,C100123,2025-08-16 17:30:00,Interac,5732-Electronics,Services,CA,CA,D300559,347.11,17,5,1,0,
T410554,A200165,C100181,2025-08-16 17:31:28,Interac,5732-Electronics,Non-profit,CA,GB,D300567,145.21,17,5,1,0,
T408010,A200654,C100457,2025-08-16 17:48:33,Card,4814-Telecom,Non-profit,CA,CA,D300261,17.46,17,5,1,0,
T400566,A200506,C100417,2025-08-16 18:03:48,Card,5732-Electronics,Services,FR,FR,D300379,260.29,18,5,1,0,
T411121,A200076,C100035,2025-08-16 18:37:22,Wire,5942-Books,SaaS,US,US,D300656,1128.26,18,5,1,0,
T409905,A200024,C100485,2025-08-16 18:38:52,EFT,4111-Transport,Non-profit,IN,GB,D300382,252.19,18,5,1,0,
T405216,A200073,C100221,2025-08-16 19:44:09,ACH,5812-Restaurants,E-commerce,MX,MX,D300179,98.08,19,5,1,0,
T409432,A200089,C100286,2025-08-16 20:05:15,Card,7399-BusinessServices,E-commerce,IN,IN,D300158,1.0,20,5,1,0,
T403465,A200534,C100361,2025-08-16 20:23:26,EFT,5411-Grocery,SaaS,US,US,D300420,134.26,20,5,1,0,
T408765,A200430,C100196,2025-08-16 20:26:21,Wire,5732-Electronics,SaaS,PH,PH,D300630,307.16,20,5,1,0,
T409716,A200294,C100018,2025-08-16 21:15:45,EFT,7399-BusinessServices,E-commerce,MX,MX,D300403,264.97,21,5,1,0,
T402711,A200612,C100289,2025-08-16 21:59:21,Card,5732-Electronics,E-commerce,NG,NG,D300313,58.87,21,5,1,0,
T410442,A200204,C100119,2025-08-16 22:54:10,Card,5999-MiscRetail,Wholesale,DE,DE,D300282,3800.4,22,5,1,0,
T405640,A200640,C100086,2025-08-16 23:14:24,Card,5995-Pets,SaaS,CN,CN,D300096,1.0,23,5,1,0,
T408307,A200659,C100010,2025-08-16 23:57:47,RTP,4814-Telecom,Services,FR,FR,D300311,90.45,23,5,1,0,
T410126,A200378,C100475,2025-08-17 00:03:22,EFT,5732-Electronics,Non-profit,MX,MX,D300604,77.16,0,6,1,0,
T404708,A200439,C100483,2025-08-17 00:52:42,Card,5411-Grocery,Non-profit,GB,MX,D300377,272.01,0,6,1,0,
T400765,A200255,C100140,2025-08-17 00:59:59,Wire,5814-FastFood,E-commerce,PH,PH,D300343,614.58,0,6,1,0,
T403182,A200131,C100468,2025-08-17 01:30:24,Card,5814-FastFood,Non-profit,NG,NG,D300268,145.36,1,6,1,0,
T410054,A200580,C100130,2025-08-17 01:56:11,EFT,7399-BusinessServices,Wholesale,PH,PH,D300716,1002.04,1,6,1,0,
T404830,A200342,C100137,2025-08-17 02:00:19,EFT,5814-FastFood,Non-profit,CN,CN,D300011,140.6,2,6,1,0,
T402625,A200683,C100217,2025-08-17 02:31:30,Wire,5999-MiscRetail,Wholesale,CA,CA,D300189,4807.39,2,6,1,0,
T402725,A200039,C100048,2025-08-17 02:38:08,Interac,5995-Pets,SaaS,CN,CN,D300384,383.3,2,6,1,0,
T406027,A200555,C100424,2025-08-17 02:59:06,Card,5812-Restaurants,Contractor,MX,MX,D300523,1.0,2,6,1,0,
T405529,A200333,C100209,2025-08-17 04:02:02,Interac,5732-Electronics,Wholesale,NG,NG,D300087,2271.02,4,6,1,0,
T404957,A200356,C100438,2025-08-17 04:44:57,EFT,5732-Electronics,Non-profit,FR,FR,D300458,207.51,4,6,1,0,
T408550,A200046,C100476,2025-08-17 05:29:44,Card,7399-BusinessServices,Retail,PH,PH,D300502,145.62,5,6,1,0,
T410762,A200695,C100167,2025-08-17 05:33:06,Interac,4814-Telecom,SaaS,CN,CN,D300498,306.64,5,6,1,0,
T402211,A200215,C100465,2025-08-17 06:49:18,ACH,7399-BusinessServices,Non-profit,US,US,D300591,263.67,6,6,1,0,
T405829,A200369,C100239,2025-08-17 06:58:08,EFT,7399-BusinessServices,Restaurant,GB,GB,D300576,13.36,6,6,1,0,
T408708,A200551,C100111,2025-08-17 06:59:52,Card,4899-Utilities,Services,MX,MX,D300528,49.21,6,6,1,0,
T408985,A200563,C100096,2025-08-17 08:41:43,Card,5999-MiscRetail,E-commerce,FR,FR,D300184,39.75,8,6,1,0,
T401841,A200582,C100294,2025-08-17 08:49:25,Card,5732-Electronics,Services,MX,IN,D300136,417.31,8,6,1,0,
T410803,A200071,C100253,2025-08-17 09:06:40,Interac,4899-Utilities,Services,US,US,D300593,805.28,9,6,1,0,
T408023,A200304,C100366,2025-08-17 09:15:21,Interac,5411-Grocery,Retail,DE,DE,D300126,55.62,9,6,1,0,
T407926,A200468,C100284,2025-08-17 09:57:24,ACH,5942-Books,Retail,CN,CN,D300210,101.45,9,6,1,0,
T409697,A200033,C100149,2025-08-17 10:02:25,Wire,5812-Restaurants,Contractor,FR,FR,D300744,1450.67,10,6,1,0,
T410244,A200160,C100265,2025-08-17 10:15:04,Card,5812-Restaurants,E-commerce,CN,CN,D300778,1.0,10,6,1,0,
T404106,A200096,C100088,2025-08-17 10:32:32,EFT,5812-Restaurants,Services,FR,PH,D300445,240.68,10,6,1,0,
T407565,A200564,C100209,2025-08-17 11:05:31,ACH,5732-Electronics,Wholesale,NG,FR,D300079,4176.14,11,6,1,0,
T406957,A200672,C100222,2025-08-17 11:53:12,Wire,5999-MiscRetail,Wholesale,MX,MX,D300085,402.05,11,6,1,0,
T408559,A200550,C100023,2025-08-17 11:56:59,EFT,4899-Utilities,E-commerce,FR,FR,D300416,227.39,11,6,1,0,
T410505,A200056,C100311,2025-08-17 12:25:02,EFT,4899-Utilities,E-commerce,PK,PK,D300591,192.9,12,6,1,0,
T404451,A200037,C100027,2025-08-17 12:32:01,Card,5814-FastFood,SaaS,IN,IN,D300554,352.98,12,6,1,0,
T403123,A200160,C100265,2025-08-17 14:01:57,EFT,4814-Telecom,E-commerce,CN,CN,D300778,186.25,14,6,1,0,
T408169,A200596,C100358,2025-08-17 14:12:30,ACH,5812-Restaurants,Non-profit,DE,DE,D300207,132.79,14,6,1,0,
T409463,A200557,C100003,2025-08-17 14:19:10,Card,4111-Transport,Restaurant,DE,DE,D300262,8.54,14,6,1,0,
T400092,A200485,C100497,2025-08-17 14:51:54,ACH,4111-Transport,Restaurant,ES,ES,D300106,45.01,14,6,1,0,
T409016,A200087,C100063,2025-08-17 15:02:09,ACH,4899-Utilities,Services,CN,CN,D300185,148.01,15,6,1,0,
T409887,A200310,C100200,2025-08-17 15:14:00,Interac,5732-Electronics,Contractor,PH,PH,D300442,1897.13,15,6,1,0,
T411610,A200615,C100356,2025-08-17 15:19:00,ACH,4111-Transport,Wholesale,US,US,D300777,295.26,15,6,1,0,
T411006,A200234,C100104,2025-08-17 15:23:44,EFT,5995-Pets,E-commerce,CN,CN,D300593,1.0,15,6,1,0,
T400688,A200528,C100215,2025-08-17 15:41:30,EFT,5812-Restaurants,Services,ES,ES,D300046,525.25,15,6,1,0,
T407311,A200474,C100104,2025-08-17 17:34:39,Card,5732-Electronics,E-commerce,CN,CN,D300321,67.34,17,6,1,0,
T402712,A200255,C100140,2025-08-17 17:46:19,ACH,5812-Restaurants,E-commerce,PH,PH,D300343,35.7,17,6,1,0,
T409240,A200559,C100182,2025-08-17 18:36:17,EFT,5999-MiscRetail,Retail,DE,DE,D300180,103.81,18,6,1,0,
T405232,A200473,C100343,2025-08-17 19:51:26,Interac,7399-BusinessServices,SaaS,ES,ES,D300191,1.0,19,6,1,0,
T405196,A200686,C100420,2025-08-17 20:32:33,Interac,5812-Restaurants,Contractor,ES,ES,D300718,2393.12,20,6,1,0,
T407755,A200339,C100355,2025-08-17 20:57:27,Interac,4111-Transport,Wholesale,GB,NG,D300085,3054.22,20,6,1,0,
T400902,A200062,C100396,2025-08-17 21:37:04,Card,4111-Transport,E-commerce,MX,MX,D300130,174.25,21,6,1,0,
T411858,A200043,C100450,2025-08-17 22:27:04,Interac,7399-BusinessServices,E-commerce,CN,CN,D300588,63.97,22,6,1,0,
T405813,A200433,C100238,2025-08-17 22:52:26,Wire,5942-Books,Restaurant,PH,PH,D300605,688.09,22,6,1,0,
T407108,A200248,C100339,2025-08-17 23:43:42,Card,5411-Grocery,Retail,CA,CA,D300060,41.05,23,6,1,0,
T400591,A200442,C100087,2025-08-18 01:02:59,Card,4814-Telecom,Wholesale,US,US,D300075,3694.14,1,0,0,0,
T403426,A200069,C100207,2025-08-18 01:13:27,Card,4814-Telecom,Non-profit,NG,NG,D300499,439.78,1,0,0,0,
T411398,A200002,C100343,2025-08-18 01:58:22,EFT,5942-Books,SaaS,ES,PK,D300558,300.12,1,0,0,0,
T408876,A200628,C100326,2025-08-18 02:36:31,EFT,4814-Telecom,Services,CA,CA,D300643,1.0,2,0,0,0,
T409961,A200131,C100468,2025-08-18 03:06:34,Card,5411-Grocery,Non-profit,NG,NG,D300015,201.39,3,0,0,0,
T406091,A200355,C100341,2025-08-18 04:00:51,EFT,5732-Electronics,E-commerce,CN,CN,D300062,28.42,4,0,0,0,
T410208,A200024,C100485,2025-08-18 04:22:55,Card,4814-Telecom,Non-profit,IN,IN,D300382,1.0,4,0,0,0,
T407498,A200614,C100296,2025-08-18 05:39:41,Card,4111-Transport,Restaurant,CN,CN,D300409,42.36,5,0,0,0,
T404238,A200634,C100469,2025-08-18 05:44:40,Wire,4111-Transport,SaaS,MX,ES,D300703,705.46,5,0,0,0,
T404390,A200682,C100430,2025-08-18 05:45:28,EFT,5411-Grocery,Restaurant,NG,NG,D300190,49.37,5,0,0,0,
T407193,A200430,C100196,2025-08-18 06:01:14,EFT,4111-Transport,SaaS,PH,PH,D300283,247.49,6,0,0,0,
T410022,A200084,C100354,2025-08-18 06:05:06,EFT,5411-Grocery,Contractor,GB,GB,D300673,794.27,6,0,0,0,
T403196,A200116,C100161,2025-08-18 06:20:04,ACH,5942-Books,E-commerce,DE,DE,D300170,130.7,6,0,0,0,
T403686,A200663,C100269,2025-08-18 07:28:20,ACH,5812-Restaurants,Services,PK,PK,D300534,392.11,7,0,0,0,
T400664,A200198,C100312,2025-08-18 07:32:31,Interac,5814-FastFood,Restaurant,NG,PK,D300297,78.39,7,0,0,0,
T406706,A200086,C100460,2025-08-18 08:05:47,EFT,4814-Telecom,Contractor,GB,GB,D300146,1507.29,8,0,0,0,
T406281,A200463,C100245,2025-08-18 08:49:07,ACH,7399-BusinessServices,Services,FR,FR,D300276,1.0,8,0,0,0,
T408775,A200505,C100193,2025-08-18 09:02:33,Interac,5999-MiscRetail,E-commerce,GB,GB,D300299,221.73,9,0,0,0,
T405997,A200505,C100193,2025-08-18 09:07:07,Interac,5812-Restaurants,E-commerce,GB,GB,D300397,151.37,9,0,0,0,
T401355,A200575,C100454,2025-08-18 09:21:56,Card,4111-Transport,Non-profit,CA,CA,D300795,83.31,9,0,0,0,
T403034,A200084,C100354,2025-08-18 10:53:09,ACH,5995-Pets,Contractor,GB,GB,D300673,1685.27,10,0,0,0,
T402740,A200522,C100257,2025-08-18 11:28:58,RTP,5411-Grocery,Services,MX,MX,D300521,1502.71,11,0,0,0,
T402760,A200161,C100321,2025-08-18 11:57:47,ACH,5995-Pets,Services,DE,DE,D300062,93.31,11,0,0,0,
T409376,A200393,C100254,2025-08-18 12:35:38,RTP,4899-Utilities,Restaurant,IN,IN,D300163,2883.81,12,0,0,0,
T404688,A200240,C100488,2025-08-18 13:00:55,Wire,5411-Grocery,SaaS,GB,GB,D300646,246.96,13,0,0,0,
T408161,A200357,C100230,2025-08-18 14:26:06,Interac,4111-Transport,E-commerce,ES,ES,D300149,168.83,14,0,0,0,
T407763,A200027,C100049,2025-08-18 14:56:02,Wire,4899-Utilities,Non-profit,DE,DE,D300038,596.26,14,0,0,0,
T409703,A200295,C100488,2025-08-18 15:48:28,EFT,5814-FastFood,SaaS,GB,GB,D300646,231.63,15,0,0,0,
T410870,A200107,C100446,2025-08-18 15:48:38,RTP,5732-Electronics,Wholesale,PK,PK,D300348,3367.89,15,0,0,0,
T403263,A200526,C100278,2025-08-18 15:57:00,EFT,4899-Utilities,Wholesale,IN,IN,D300022,1202.07,15,0,0,0,
T401133,A200534,C100361,2025-08-18 17:18:25,ACH,5995-Pets,SaaS,US,US,D300094,277.18,17,0,0,0,
T400542,A200392,C100290,2025-08-18 17:36:54,ACH,4899-Utilities,Contractor,CA,CA,D300017,2447.06,17,0,0,0,
T403724,A200395,C100492,2025-08-18 17:40:21,EFT,5995-Pets,Contractor,PH,PH,D300189,409.95,17,0,0,0,
T403223,A200008,C100496,2025-08-18 17:45:27,Card,5812-Restaurants,Services,IN,IN,D300067,479.5,17,0,0,0,
T410089,A200255,C100140,2025-08-18 18:10:48,EFT,4111-Transport,E-commerce,PH,PH,D300765,182.49,18,0,0,0,
T407223,A200478,C100427,2025-08-18 19:10:05,Card,4111-Transport,Contractor,ES,ES,D300132,1653.05,19,0,0,0,
T400501,A200360,C100199,2025-08-18 19:16:22,EFT,5411-Grocery,Restaurant,FR,FR,D300301,69.53,19,0,0,0,
T404085,A200203,C100302,2025-08-18 19:45:45,EFT,5814-FastFood,Wholesale,MX,MX,D300120,2640.09,19,0,0,0,
T410771,A200634,C100469,2025-08-18 20:07:40,Card,5814-FastFood,SaaS,MX,MX,D300493,178.39,20,0,0,0,
T404656,A200408,C100473,2025-08-18 20:10:22,EFT,5995-Pets,E-commerce,FR,FR,D300229,56.93,20,0,0,0,
T410182,A200513,C100224,2025-08-18 20:17:17,Interac,5995-Pets,Non-profit,PH,PH,D300092,239.55,20,0,0,0,
T409026,A200015,C100327,2025-08-18 20:28:47,Interac,5732-Electronics,E-commerce,CA,CA,D300520,157.39,20,0,0,0,
T405096,A200683,C100217,2025-08-18 20:45:52,Card,5999-MiscRetail,Wholesale,CA,CA,D300691,4740.25,20,0,0,0,
T401513,A200350,C100440,2025-08-18 21:24:42,Interac,5814-FastFood,Restaurant,GB,GB,D300265,1.0,21,0,0,0,
T403210,A200522,C100257,2025-08-18 21:30:16,ACH,5411-Grocery,Services,MX,MX,D300248,233.34,21,0,0,0,
T409875,A200552,C100098,2025-08-18 23:24:47,Card,7399-BusinessServices,SaaS,GB,GB,D300598,145.8,23,0,0,0,
T408328,A200104,C100419,2025-08-18 23:29:49,Wire,5995-Pets,E-commerce,FR,FR,D300011,1339.84,23,0,0,0,
T402280,A200047,C100144,2025-08-18 23:58:21,Interac,5812-Restaurants,Services,PH,PH,D300007,68.44,23,0,0,0,
T405125,A200141,C100140,2025-08-19 00:19:35,EFT,4814-Telecom,E-commerce,PH,PH,D300717,112.56,0,1,0,0,
T400070,A200080,C100071,2025-08-19 00:28:08,EFT,5814-FastFood,Wholesale,IN,CN,D300035,4874.46,0,1,0,0,
T405201,A200672,C100222,2025-08-19 00:57:55,Card,7399-BusinessServices,Wholesale,MX,MX,D300262,448.75,0,1,0,0,
T401437,A200061,C100232,2025-08-19 01:22:31,Interac,4814-Telecom,Non-profit,PH,PH,D300609,209.07,1,1,0,0,
T406552,A200296,C100038,2025-08-19 03:02:29,ACH,5999-MiscRetail,SaaS,DE,DE,D300066,245.96,3,1,0,0,
T406059,A200028,C100217,2025-08-19 03:13:54,EFT,5814-FastFood,Wholesale,CA,CA,D300071,1535.95,3,1,0,0,
T411461,A200422,C100406,2025-08-19 03:26:49,Interac,5814-FastFood,E-commerce,CN,CN,D300026,211.23,3,1,0,0,
T403778,A200470,C100247,2025-08-19 04:01:38,EFT,4899-Utilities,Non-profit,PK,PK,D300247,159.74,4,1,0,0,
T405925,A200667,C100032,2025-08-19 04:06:36,EFT,5999-MiscRetail,Wholesale,DE,GB,D300798,1552.3,4,1,0,0,
T403430,A200421,C100452,2025-08-19 04:59:01,Card,4111-Transport,Retail,PH,PH,D300586,64.05,4,1,0,0,
T404114,A200642,C100177,2025-08-19 05:32:22,EFT,7399-BusinessServices,Services,NG,GB,D300661,1.0,5,1,0,0,
T405973,A200379,C100042,2025-08-19 05:48:17,Card,4899-Utilities,Retail,MX,MX,D300186,73.47,5,1,0,0,
T411555,A200326,C100011,2025-08-19 06:13:04,Interac,5411-Grocery,E-commerce,ES,ES,D300139,205.1,6,1,0,0,
T403627,A200649,C100052,2025-08-19 06:55:40,Card,5942-Books,Non-profit,CA,CA,D300655,99.23,6,1,0,0,
T404084,A200538,C100264,2025-08-19 06:59:46,EFT,5814-FastFood,Wholesale,NG,NG,D300679,1.0,6,1,0,0,
T401017,A200095,C100205,2025-08-19 07:00:19,EFT,5812-Restaurants,E-commerce,FR,FR,D300728,91.67,7,1,0,0,
T404210,A200577,C100459,2025-08-19 07:50:27,Interac,4111-Transport,Non-profit,ES,ES,D300130,230.18,7,1,0,0,
T409044,A200138,C100493,2025-08-19 07:55:14,Card,5995-Pets,Retail,ES,ES,D300678,98.89,7,1,0,0,
T410471,A200595,C100308,2025-08-19 08:01:17,EFT,5411-Grocery,Wholesale,US,US,D300695,2268.74,8,1,0,0,
T409521,A200183,C100464,2025-08-19 08:13:06,EFT,5411-Grocery,Contractor,ES,ES,D300054,613.68,8,1,0,0,
T403001,A200317,C100393,2025-08-19 08:30:12,Card,5999-MiscRetail,E-commerce,PH,PK,D300512,43.09,8,1,0,0,
T405345,A200223,C100456,2025-08-19 08:53:08,Card,5814-FastFood,Wholesale,CN,CN,D300369,2539.54,8,1,0,0,
T406212,A200131,C100468,2025-08-19 08:55:38,Wire,5999-MiscRetail,Non-profit,NG,NG,D300565,1101.68,8,1,0,0,
T404292,A200118,C100133,2025-08-19 09:37:46,Interac,5812-Restaurants,Services,PH,PH,D300366,548.46,9,1,0,0,
T407728,A200506,C100417,2025-08-19 09:56:01,ACH,5814-FastFood,Services,FR,FR,D300693,9827.51,9,1,0,1,structuring
T400859,A200666,C100139,2025-08-19 10:23:04,ACH,7399-BusinessServices,Non-profit,CN,CN,D300493,108.64,10,1,0,0,
T402826,A200327,C100310,2025-08-19 10:27:30,Card,5812-Restaurants,E-commerce,GB,GB,D300127,203.2,10,1,0,0,
T410901,A200687,C100485,2025-08-19 11:00:58,Interac,5814-FastFood,Non-profit,IN,IN,D300382,119.68,11,1,0,0,
T411702,A200684,C100472,2025-08-19 12:11:56,EFT,4899-Utilities,Contractor,MX,MX,D300016,1567.91,12,1,0,0,
